id_argos,yyyy, mm, dd, hour, min, lon, lat,flag,position_status,battery_voltage,solar_current,boot_times,flood_level,avg_wind_int1,wind_gust1,wind_dir1,avg_wind_int2,avg_wind_gust2,avg_wind_dir2,spare1,spare2,spare3,spare4,spare5,spare6,spare7,avg_wind_int1_f2,wind_gust1_f2,wind_dir1_f2,temp_air,rel_humid,dew_point,pressure,sst,buoy_heading,clh,turb,avg_radiation,CM_int1,CM_dir1,CM_int2,CM_dir2,CM_int3,CM_dir3,HS,H_max,Tp,Mn_dir,Mn_spread,spare24,spare25
69152, 2019, 11, 15, 11, 55, -43.981, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 4.0, 7.1, 246.0, 21.6, 100.0, 21.7, 1008.3, 20.64, 309.0, 163.83, 1310.7, 166.53, 21.7, 259.0, 32.8, 264.0, 50.0, 276.0, 1.86, 2.88, 8.7, 126.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 11, 55, -43.981, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.5, 8.1, 246.0, 21.0, 100.0, 21.1, 1008.8, 20.47, 306.0, 163.83, 1310.7, 148.87, 13.3, 249.0, 25.2, 267.0, 42.5, 275.0, 1.65, 2.41, 8.7, 129.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 12, 33, -43.98, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.5, 8.1, 246.0, 21.0, 100.0, 21.1, 1008.8, 20.47, 306.0, 163.83, 1310.7, 148.87, 13.3, 249.0, 25.2, 267.0, 42.5, 275.0, 1.65, 2.41, 8.7, 129.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 13, 4, -43.98, -23.474, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 4.0, 7.1, 246.0, 21.6, 100.0, 21.7, 1008.3, 20.64, 309.0, 163.83, 1310.7, 166.53, 21.7, 259.0, 32.8, 264.0, 50.0, 276.0, 1.86, 2.88, 8.7, 126.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 19, 12, -43.981, -23.483, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 6.4, 8.4, 291.0, 19.9, 100.0, 19.9, 1008.9, 20.83, 321.0, 163.83, 1310.7, 55.01, 29.3, 357.0, 25.1, 326.0, 27.7, 290.0, 1.73, 3.3, 9.1, 159.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 20, 20, -43.98, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 6.2, 8.3, 291.0, 20.1, 100.0, 20.1, 1008.3, 20.76, 321.0, 163.83, 1310.7, 84.46, 26.2, 7.0, 22.3, 332.0, 16.7, 282.0, 1.51, 2.01, 9.1, 156.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 20, 20, -43.98, -23.475, 1, 0.0, 13.3, 0.0, 7.0, 0.0, 6.0, 7.0, 285.0, 6.0, 7.0, 279.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 20, 45, -43.982, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 5.9, 7.2, 285.0, 20.3, 100.0, 20.3, 1008.6, 20.7, 315.0, 163.83, 1310.7, 62.39, 29.7, 2.0, 26.7, 339.0, 14.5, 297.0, 1.52, 2.26, 9.1, 153.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 20, 45, -43.982, -23.475, 1, 0.0, 12.8, 0.0, 0.0, 0.0, 6.0, 7.0, 288.0, 6.0, 7.0, 285.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 22, 1, -43.986, -23.47, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 5.9, 7.2, 285.0, 20.3, 100.0, 20.3, 1008.6, 20.7, 315.0, 163.83, 1310.7, 62.39, 29.7, 2.0, 26.7, 339.0, 14.5, 297.0, 1.52, 2.26, 9.1, 153.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 22, 17, -43.98, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 5.5, 7.2, 288.0, 20.6, 100.0, 20.6, 1008.8, 20.52, 318.0, 163.83, 1310.7, 2.95, 32.0, 359.0, 31.3, 343.0, 20.5, 318.0, 1.61, 2.48, 9.5, 168.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 22, 31, -43.982, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 5.1, 6.6, 285.0, 20.8, 100.0, 20.9, 1009.5, 20.36, 315.0, 163.83, 1310.7, 1.23, 32.4, 360.0, 30.9, 343.0, 15.9, 315.0, 1.8, 2.68, 9.5, 171.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 22, 31, -43.982, -23.477, 1, 0.0, 12.7, 0.0, 1.0, 0.0, 5.0, 7.0, 285.0, 5.0, 7.0, 282.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 22, 47, -43.982, -23.48, 1, 0.0, 12.7, 0.0, 1.0, 0.0, 5.0, 7.0, 285.0, 5.0, 7.0, 282.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 22, 53, -43.98, -23.48, 1, 0.0, 12.7, 0.0, 1.0, 0.0, 5.0, 7.0, 285.0, 5.0, 7.0, 282.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 23, 27, -43.982, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 5.1, 6.6, 285.0, 20.8, 100.0, 20.9, 1009.5, 20.36, 315.0, 163.83, 1310.7, 1.23, 32.4, 360.0, 30.9, 343.0, 15.9, 315.0, 1.8, 2.68, 9.5, 171.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 15, 23, 51, -43.981, -23.474, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.6, 5.3, 270.0, 21.1, 100.0, 21.1, 1010.3, 20.27, 303.0, 163.83, 1310.7, 0.3, 30.1, 348.0, 23.9, 338.0, 9.8, 317.0, 1.81, 3.16, 8.0, 183.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 0, 1, -43.981, -23.476, 1, 0.0, 12.7, 0.0, 2.0, 0.0, 4.0, 5.0, 270.0, 4.0, 5.0, 270.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 0, 23, -43.978, -23.474, 1, 0.0, 12.7, 0.0, 3.0, 0.0, 3.0, 5.0, 285.0, 4.0, 5.0, 282.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 0, 30, -43.98, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.6, 5.3, 270.0, 21.1, 100.0, 21.1, 1010.3, 20.27, 303.0, 163.83, 1310.7, 0.3, 30.1, 348.0, 23.9, 338.0, 9.8, 317.0, 1.81, 3.16, 8.0, 183.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 1, 7, -43.979, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.2, 4.9, 285.0, 20.9, 100.0, 20.9, 1010.9, 20.08, 303.0, 163.83, 1310.7, 0.53, 29.0, 347.0, 24.2, 331.0, 10.9, 304.0, 1.92, 3.07, 7.4, 201.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 1, 37, -43.983, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 4.0, 6.0, 285.0, 20.9, 100.0, 21.0, 1011.5, 19.87, 306.0, 163.83, 1310.7, -0.01, 24.5, 339.0, 20.7, 323.0, 8.9, 318.0, 2.45, 4.22, 7.7, 204.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 1, 59, -43.985, -23.48, 1, 0.0, 12.7, 0.0, 4.0, 0.0, 4.0, 6.0, 285.0, 5.0, 6.0, 276.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 2, 9, -43.986, -23.484, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 4.0, 6.0, 285.0, 20.9, 100.0, 21.0, 1011.5, 19.87, 306.0, 163.83, 1310.7, -0.01, 24.5, 339.0, 20.7, 323.0, 8.9, 318.0, 2.45, 4.22, 7.7, 204.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 6, 24, -43.98, -23.48, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 4.2, 5.7, 66.0, 20.0, 100.0, 20.1, 1009.3, 19.03, 291.0, 163.83, 1310.7, -1.01, 25.0, 313.0, 29.5, 317.0, 27.5, 323.0, 2.54, 3.55, 10.0, 225.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 6, 24, -43.98, -23.48, 1, 0.0, 12.6, 0.0, 2.0, 0.0, 2.0, 6.0, 285.0, 5.0, 6.0, 264.0, 43.7, 50.1, 40.2, 21.3, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 6, 24, -43.98, -23.48, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.2, 5.4, 285.0, 19.9, 100.0, 19.9, 1008.9, 18.95, 306.0, 163.83, 1310.7, -2.4, 18.1, 312.0, 20.4, 317.0, 19.4, 316.0, 2.51, 3.66, 10.0, 228.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 8, 3, -43.994, -23.474, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 2.3, 5.6, 285.0, 19.8, 100.0, 19.8, 1008.7, 19.01, 315.0, 163.83, 1310.7, -2.5, 16.2, 258.0, 9.0, 247.0, 5.5, 266.0, 2.54, 3.83, 9.1, 216.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 8, 47, -43.981, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 2.9, 6.1, 267.0, 19.8, 100.0, 19.8, 1009.1, 18.88, 306.0, 163.83, 1310.7, 0.67, 14.1, 240.0, 13.5, 230.0, 4.2, 232.0, 2.13, 4.32, 9.1, 216.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 9, 45, -43.985, -23.476, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.3, 6.3, 246.0, 19.9, 100.0, 19.9, 1009.9, 18.95, 291.0, 163.83, 1310.7, 152.31, 13.8, 183.0, 16.0, 191.0, 4.2, 127.0, 2.4, 3.89, 9.5, 219.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 10, 26, -43.98, -23.482, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 2.3, 5.6, 261.0, 20.0, 100.0, 20.1, 1010.9, 19.01, 309.0, 163.83, 1310.7, 203.24, 17.2, 153.0, 18.1, 160.0, 8.5, 95.0, 2.62, 3.8, 9.5, 210.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 10, 26, -43.98, -23.482, 1, 0.0, 14.0, 0.0, 5.0, 0.0, 2.0, 6.0, 261.0, 5.0, 6.0, 249.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 10, 33, -43.983, -23.48, 1, 0.0, 14.0, 0.0, 5.0, 0.0, 2.0, 6.0, 261.0, 5.0, 6.0, 249.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 10, 58, -43.981, -23.473, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.3, 6.3, 246.0, 19.9, 100.0, 19.9, 1009.9, 18.95, 291.0, 163.83, 1310.7, 152.31, 13.8, 183.0, 16.0, 191.0, 4.2, 127.0, 2.4, 3.89, 9.5, 219.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 11, 6, -43.981, -23.476, 1, 0.0, 14.0, 0.0, 5.0, 0.0, 2.0, 6.0, 261.0, 5.0, 6.0, 249.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 11, 41, -43.984, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.0, 5.8, 261.0, 20.3, 100.0, 20.3, 1011.5, 19.15, 309.0, 163.83, 1310.7, 299.34, 24.0, 127.0, 21.0, 136.0, 12.0, 110.0, 2.55, 3.89, 10.0, 207.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 12, 11, -43.985, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.0, 5.8, 261.0, 20.3, 100.0, 20.3, 1011.5, 19.15, 309.0, 163.83, 1310.7, 299.34, 24.0, 127.0, 21.0, 136.0, 12.0, 110.0, 2.55, 3.89, 10.0, 207.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 12, 46, -43.983, -23.477, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.3, 6.3, 261.0, 20.4, 100.0, 20.4, 1011.6, 19.36, 309.0, 163.83, 1310.7, 579.36, 32.4, 112.0, 25.5, 115.0, 19.1, 93.0, 2.66, 4.36, 10.5, 195.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 13, 13, -43.979, -23.479, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.3, 6.3, 261.0, 20.4, 100.0, 20.4, 1011.6, 19.36, 309.0, 163.83, 1310.7, 579.36, 32.4, 112.0, 25.5, 115.0, 19.1, 93.0, 2.66, 4.36, 10.5, 195.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 13, 24, -43.979, -23.481, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.3, 6.3, 261.0, 20.4, 100.0, 20.4, 1011.6, 19.36, 309.0, 163.83, 1310.7, 579.36, 32.4, 112.0, 25.5, 115.0, 19.1, 93.0, 2.66, 4.36, 10.5, 195.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 13, 56, -43.982, -23.478, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.9, 5.8, 270.0, 20.3, 100.0, 20.3, 1011.8, 19.57, 315.0, 163.83, 1310.7, 909.09, 33.3, 96.0, 31.1, 105.0, 21.9, 96.0, 2.41, 3.97, 9.5, 198.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 19, 1, -43.976, -23.477, 1, 0.0, 13.9, 0.0, 5.0, 0.0, 2.0, 4.0, 231.0, 4.0, 5.0, 234.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 19, 54, -43.98, -23.476, 1, 0.0, 13.8, 0.0, 6.0, 0.0, 2.0, 4.0, 228.0, 4.0, 5.0, 234.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 20, 32, -43.976, -23.474, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 2.3, 4.0, 228.0, 22.0, 98.0, 21.8, 1010.1, 21.3, 273.0, 163.83, 1310.7, 433.53, 47.2, 57.0, 40.1, 67.0, 25.9, 75.0, 2.12, 3.2, 9.1, 198.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 21, 30, -43.984, -23.475, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.2, 4.5, 243.0, 22.1, 100.0, 22.1, 1010.5, 21.26, 276.0, 163.83, 1310.7, 207.22, 45.7, 55.0, 42.5, 63.0, 30.8, 75.0, 1.91, 3.05, 8.3, 207.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 22, 20, -43.994, -23.469, 1, 0.0, 12.7, 0.0, 1.0, 0.0, 1.0, 3.0, 252.0, 3.0, 4.0, 249.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 22, 20, -43.994, -23.469, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.7, 2.8, 252.0, 21.3, 100.0, 21.3, 1011.3, 21.19, 270.0, 163.83, 1310.7, 5.3, 43.9, 51.0, 41.5, 57.0, 35.1, 71.0, 1.93, 2.85, 8.3, 201.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 22, 20, -43.994, -23.469, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 3.3, 5.0, 243.0, 21.6, 100.0, 21.6, 1010.7, 21.24, 273.0, 163.83, 1310.7, 24.18, 44.2, 57.0, 40.7, 63.0, 29.9, 75.0, 2.01, 3.36, 10.0, 198.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 22, 25, -43.984, -23.473, 1, 0.0, 12.7, 0.0, 1.0, 0.0, 1.0, 3.0, 252.0, 3.0, 4.0, 249.0, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, 50.1, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0
69152, 2019, 11, 16, 22, 40, -43.985, -23.473, 2, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, -99999.0, 0.7, 2.8, 252.0, 21.3, 100.0, 21.3, 1011.3, 21.19, 270.0, 163.83, 1310.7, 5.3, 43.9, 51.0, 41.5, 57.0, 35.1, 71.0, 1.93, 2.85, 8.3, 201.0, -99999.0, -99999.0, -99999.0
